FLIGHT DISTANCE,,,,,,SHAPE OF DISTRIBUTION ,,,,,,,,,,,,,
2508,OUTLIER,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
634, - ,,,,,,,,,,,,,,,,,,
3328,OUTLIER,,,,,,,,,,,,,,,,,,
2343,OUTLIER,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
852, - ,,,,,,,,,,,,,,,,,,
852, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
852, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
1034, - ,,,,,,,,,,,,,,,,,,
700, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
700, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
695, - ,,,,,,,,,,,,,,,,,,
1705, - ,,,,,,,,,,,,,,,,,,
2224,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
3462,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
196,OUTLIER,,,,,,,,,,,,,,,,,,
1892,OUTLIER,,,,,,,,,,,,,,,,,,
326,OUTLIER,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
2458,OUTLIER,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
2464,OUTLIER,,,,,,,,,,,,,,,,,,
3161,OUTLIER,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
622, - ,,,,,,,,,,,,,,,,,,
3387,OUTLIER,,,,,,,,,,,,,,,,,,
1905,OUTLIER,,,,,,,,,,,,,,,,,,
930, - ,,,,,,,,,,,,,,,,,,
980, - ,,,,,,,,,,,,,,,,,,
2274,OUTLIER,,,,,,,,,,,,,,,,,,
930, - ,,,,,,,,,,,,,,,,,,
980, - ,,,,,,,,,,,,,,,,,,
980, - ,,,,,,,,,,,,,,,,,,
980, - ,,,,,,,,,,,,,,,,,,
783, - ,,,,,,,,,,,,,,,,,,
783, - ,,,,,,,,,,,,,,,,,,
783, - ,,,,,,,,,,,,,,,,,,
1930,OUTLIER,,,,,,,,,,,,,,,,,,
2339,OUTLIER,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
3794,OUTLIER,,,,,,,,,,,,,,,,,,
2747,OUTLIER,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
3988,OUTLIER,,,,,,,,,,,,,,,,,,
1752,OUTLIER,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1896,OUTLIER,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1627, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
608, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
608, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
2717,OUTLIER,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
1008, - ,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
3575,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
1643, - ,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
282,OUTLIER,,,,,,,,,,,,,,,,,,
393,OUTLIER,,,,,,,,,,,,,,,,,,
408,OUTLIER,,,,,,,,,,,,,,,,,,
1039, - ,,,,,,,,,,,,,,,,,,
1039, - ,,,,,,,,,,,,,,,,,,
3206,OUTLIER,,,,,,,,,,,,,,,,,,
1039, - ,,,,,,,,,,,,,,,,,,
1039, - ,,,,,,,,,,,,,,,,,,
503, - ,,,,,,,,,,,,,,,,,,
503, - ,,,,,,,,,,,,,,,,,,
334,OUTLIER,,,,,,,,,,,,,,,,,,
2269,OUTLIER,,,,,,,,,,,,,,,,,,
349,OUTLIER,,,,,,,,,,,,,,,,,,
349,OUTLIER,,,,,,,,,,,,,,,,,,
1050, - ,,,,,,,,,,,,,,,,,,
680, - ,,,,,,,,,,,,,,,,,,
680, - ,,,,,,,,,,,,,,,,,,
2041,OUTLIER,,,,,,,,,,,,,,,,,,
854, - ,,,,,,,,,,,,,,,,,,
854, - ,,,,,,,,,,,,,,,,,,
854, - ,,,,,,,,,,,,,,,,,,
854, - ,,,,,,,,,,,,,,,,,,
854, - ,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
2397,OUTLIER,,,,,,,,,,,,,,,,,,
3636,OUTLIER,,,,,,,,,,,,,,,,,,
287,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
3036,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
237,OUTLIER,,,,,,,,,,,,,,,,,,
311,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
2497,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
1666, - ,,,,,,,,,,,,,,,,,,
3703,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
382,OUTLIER,,,,,,,,,,,,,,,,,,
3965,OUTLIER,,,,,,,,,,,,,,,,,,
1895,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
2194,OUTLIER,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
2491,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
529, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
3910,OUTLIER,,,,,,,,,,,,,,,,,,
382,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
2550,OUTLIER,,,,,,,,,,,,,,,,,,
529, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
101,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
129,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
529, - ,,,,,,,,,,,,,,,,,,
405,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
382,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
456, - ,,,,,,,,,,,,,,,,,,
383,OUTLIER,,,,,,,,,,,,,,,,,,
2634,OUTLIER,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1843,OUTLIER,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
3094,OUTLIER,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
986, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1629, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
986, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
3581,OUTLIER,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
2443,OUTLIER,,,,,,,,,,,,,,,,,,
986, - ,,,,,,,,,,,,,,,,,,
2846,OUTLIER,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
986, - ,,,,,,,,,,,,,,,,,,
2893,OUTLIER,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
2582,OUTLIER,,,,,,,,,,,,,,,,,,
675, - ,,,,,,,,,,,,,,,,,,
675, - ,,,,,,,,,,,,,,,,,,
2738,OUTLIER,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
986, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1149, - ,,,,,,,,,,,,,,,,,,
1042, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
931, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
931, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
675, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
1075, - ,,,,,,,,,,,,,,,,,,
1214, - ,,,,,,,,,,,,,,,,,,
2828,OUTLIER,,,,,,,,,,,,,,,,,,
505, - ,,,,,,,,,,,,,,,,,,
505, - ,,,,,,,,,,,,,,,,,,
505, - ,,,,,,,,,,,,,,,,,,
3472,OUTLIER,,,,,,,,,,,,,,,,,,
636, - ,,,,,,,,,,,,,,,,,,
2865,OUTLIER,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
2374,OUTLIER,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
615, - ,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
453, - ,,,,,,,,,,,,,,,,,,
2512,OUTLIER,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
201,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
2814,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
3651,OUTLIER,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
2684,OUTLIER,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
2312,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
201,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
453, - ,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
399,OUTLIER,,,,,,,,,,,,,,,,,,
201,OUTLIER,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
425, - ,,,,,,,,,,,,,,,,,,
453, - ,,,,,,,,,,,,,,,,,,
371,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
1930,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
2944,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
1548, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
1863,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
2495,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
389,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
389,OUTLIER,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
900, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
389,OUTLIER,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
789, - ,,,,,,,,,,,,,,,,,,
3652,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
214,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
214,OUTLIER,,,,,,,,,,,,,,,,,,
3354,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
214,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
214,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
95,OUTLIER,,,,,,,,,,,,,,,,,,
214,OUTLIER,,,,,,,,,,,,,,,,,,
2751,OUTLIER,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
1962,OUTLIER,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
501, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
460, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
500, - ,,,,,,,,,,,,,,,,,,
3322,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
2322,OUTLIER,,,,,,,,,,,,,,,,,,
3009,OUTLIER,,,,,,,,,,,,,,,,,,
2212,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
1991,OUTLIER,,,,,,,,,,,,,,,,,,
3595,OUTLIER,,,,,,,,,,,,,,,,,,
2911,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
1644, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
2704,OUTLIER,,,,,,,,,,,,,,,,,,
618, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
489, - ,,,,,,,,,,,,,,,,,,
1650, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
3801,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
618, - ,,,,,,,,,,,,,,,,,,
241,OUTLIER,,,,,,,,,,,,,,,,,,
618, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
296,OUTLIER,,,,,,,,,,,,,,,,,,
618, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
489, - ,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
296,OUTLIER,,,,,,,,,,,,,,,,,,
241,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
332,OUTLIER,,,,,,,,,,,,,,,,,,
218,OUTLIER,,,,,,,,,,,,,,,,,,
3282,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
3576,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
3177,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
3725,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
3361,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
3507,OUTLIER,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
3478,OUTLIER,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
205,OUTLIER,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
605, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
488, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
610, - ,,,,,,,,,,,,,,,,,,
651, - ,,,,,,,,,,,,,,,,,,
651, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
2884,OUTLIER,,,,,,,,,,,,,,,,,,
1925,OUTLIER,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
629, - ,,,,,,,,,,,,,,,,,,
528, - ,,,,,,,,,,,,,,,,,,
1691, - ,,,,,,,,,,,,,,,,,,
408,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
120,OUTLIER,,,,,,,,,,,,,,,,,,
3095,OUTLIER,,,,,,,,,,,,,,,,,,
